image_id,predicted,actual
502671104_b2114246c7,startseq young girl slides down water slide endseq,startseq girl wearing red submerges from the water endseq
502783522_3656f27014,startseq two dogs run through forest endseq,startseq black dog running endseq
502884177_25939ac000,startseq two women are sitting in park endseq,startseq an older woman in red vest with group of other people at the street endseq
503090187_8758ab5680,startseq woman in black shirt and sunglasses is standing on rocky path endseq,startseq man gets ready to take picture endseq
503717911_fc43cb3cf9,startseq tan dog jumps in the air above the ground endseq,startseq dog is catching frisbee its mouth endseq
503794526_603a7954d3,startseq woman in red shirt is jumping over tree endseq,startseq boy in white t-shirt is playing on swing that is attached to tree endseq
504385521_6e668691a3,startseq the dog is taking photo of the water endseq,startseq big dog shakes itself dry while standing in creek endseq
504765160_b4b083b293,startseq young girl with pink shirt and pink shirt is smiling endseq,startseq blonde woman in blue shirt looks on at an event endseq
504904434_889f426c6e,startseq man in blue shirt and blue shirt is standing on the sidewalk endseq,"startseq ""a boy holding toy football runs along paved path ."" endseq"
505062117_a70b4e10ab,startseq brown dog is running through water endseq,startseq black dog in the water with tennis ball in his mouth endseq
505929313_7668f021ab,startseq black dog is running on the grass endseq,startseq black dog plays with ball in the water endseq
505944126_f9a6ab8944,startseq two dogs are fighting over each other endseq,startseq brown dog and black dog are foraging in some brush-land endseq
505955292_026f1489f2,startseq two young children are sitting on the ground next to flowers endseq,startseq boy rides horse endseq
506343925_b30a235de6,startseq dog runs through the sand endseq,"startseq ""a brown white and black dog runs in the sand ."" endseq"
506367606_7cca2bba9b,startseq man in red hat is sitting in front of red truck that is standing in front of red truck endseq,startseq an oriental florist arranging flowers endseq
506412121_67ecc7ec05,startseq man is surfing in the water endseq,startseq man fishes near some white waves endseq
506478284_7cf8bdbe36,startseq three men are posing for picture endseq,startseq couple dressed for formal event posing together endseq
506738508_327efdf9c3,startseq man in white shirt and white shirt is kissing man in white shirt endseq,"startseq ""two men dressed in white formal clothes and sunglasses pose while one holds drink ."" endseq"
506808265_fe84ada926,startseq man with his hair and glasses is looking at the camera endseq,startseq lady with red hair is standing in front of mixing table with another person behind her holding up their hands endseq
506882688_b37d549593,startseq people are jumping off of fountain endseq,"startseq ""a boy standing next to large fountain with an office building in the background ."" endseq"
507758961_e63ca126cc,startseq little girl in pink shirt and pink shirt is smiling endseq,startseq child in white and orange outfit doing push ups endseq
508261758_78fb8ae067,startseq two girls are sitting on park bench endseq,startseq three girls fell on top of one another and are laughing histerically endseq
508432819_3d055f395d,startseq dirty dirty dirty wheeler is driving through mud that is driving through mud endseq,startseq jeep tries driving over rocky hill endseq
508929192_670910fdd2,startseq kids playing cricket endseq,startseq children are playing badminton in the garden endseq
508958120_afe274f726,startseq person is standing on the top of rocky platform endseq,startseq bald man is sitting on rock next to woman in black jacket endseq
509123893_07b8ea82a9,startseq little girl in pink dress lays on the grass endseq,startseq two cute little girls enjoying corn on the cob endseq
509200598_171a1ab6c8,startseq black poodle is running through the grass endseq,startseq black dog is looking down at another black dog lying on the grass endseq
509241560_00e5b20562,startseq woman in red costume is sitting at tent filled with yellow tent endseq,startseq group of children are playing near statue endseq
509778093_21236bb64d,startseq dog jumps off of see catch ball endseq,startseq brown and white dog chasing ball on some grass endseq
510197538_0a11b94460,startseq young girl in pink shirt and white shirt is swinging on tree endseq,startseq little blonde girl running outside endseq
510510783_b2cf5d57bb,startseq two young children are playing tug of the tree endseq,startseq girl is by tree hanging upside-down from swing endseq
510531976_90bbee22a2,startseq man in yellow shirt is sitting on cement balcony with his arms out painted out of soda endseq,startseq boy in white tracksuit is break dancing on the ground in front of colorful wall endseq
510791586_3913ade6a7,startseq person is jumping off the ocean endseq,startseq girl wading through water in lake endseq
511282305_dbab4bf4be,startseq the woman is being juice in the air endseq,startseq two girls are on fair ride that is forcing them to be smashed together endseq
511749704_3037806cb1,startseq skateboarder does jump endseq,startseq boy rides his skateboard at the park endseq
511844627_0ec78e01e9,startseq bundled in blue jacket is skiing in the snow endseq,startseq man skis on snowy mountain endseq
512026551_ba63ddbd31,startseq two dogs are in water endseq,startseq brown dog fetching ball out of the water endseq
512031915_0dd03dcdf9,startseq black and white dog is jumping over red ball endseq,startseq black dog on white carpet next to an orange endseq
512045825_1be2083922,startseq two dogs are fighting on string endseq,startseq dog jumping over fence endseq
512101751_05a6d93e19,startseq two dogs are running through the grass endseq,startseq muzzled white dog is running on the grass endseq
512163695_51a108761d,startseq man is sitting on the steps outside of building endseq,startseq male in grey pants with blue shirt and backpack walking down sidewalk in neighborhood endseq
512306469_1392697d32,startseq the little boy has an face and leashed and blue face endseq,startseq boy with blue face paint sucks his thumb endseq
512550372_438849ce19,startseq man in shorts and shorts standing on rope endseq,startseq man in an orange cap standing on top of pointy rock endseq
512634877_d7ad8c8329,startseq two dogs are running through field endseq,startseq brown dog in red harness chasing red ball endseq
512991147_dc48e6839c,startseq man is standing in water surrounded by trees endseq,"startseq ""boy walks across shallow reflective water in park area ocean in background ."" endseq"
513116697_ad0f4dc800,startseq person in red jacket is skiing in the snow endseq,startseq lone skier jumping on the side of snowy mountain endseq
513269597_c38308feaf,startseq black dog is running through the grass endseq,startseq black dog carries bucket in its mouth endseq
514036362_5f2b9b7314,startseq woman wearing black hat is standing in front of car that says fire endseq,startseq girl wearing black top is smiling with silver truck in the background endseq
514073775_56796be990,startseq group of people are standing on brick lawn with puffy other children stand on the side of the side of the camera endseq,startseq group of children are playing with bubbles outdoors endseq
514222285_aa0c8d05b7,startseq two children are sledding on snow slope endseq,startseq little child is in full ski gear while standing on the snow endseq
514222303_cb98584536,startseq young girl in red shirt and sneakers is standing in the grass endseq,startseq girl in hat hangs from ropes in the woods endseq
514431934_9cf78f05a9,startseq woman in red jacket and red hat is walking past red van advertisement endseq,startseq an ambulance is passing man wearing bandanna and girl endseq
514905846_b54d13946a,startseq young boy wearing black shirt jumping off of jump endseq,startseq boy in shirt and tie jumps off staircase endseq
514990193_2d2422af2c,startseq small child rolls on park bench endseq,startseq woman is laying on striped couch on grassy yard in residential neighborhood endseq
515335111_c4afd5b903,startseq man kayaking in the water endseq,startseq man and dog are in canoe on the water endseq
515702827_be3c6ce857,startseq man in red life jacket and blue life vest rides wave endseq,startseq child in pink hat on pink surfboard endseq
515755283_8f890b3207,startseq two skateboarders are watching the crowd endseq,startseq police officer posing with two army officers beside his motorcycle endseq
515797344_4ae75cb9b1,startseq man dressed in red and black bus with red vehicles in the air endseq,startseq men walking on city street with yellow bus and two fedex vehicles in the background endseq
516214924_c2a4364cb3,startseq dog is wearing spiderman outfit endseq,startseq brown dog chews on an orange ball endseq
516394876_8b9b8021bc,startseq man in yellow clothing is sitting at market market endseq,startseq man in red shirt shopping for candy endseq
516648762_0cff84ea97,startseq young man wearing red shirt is eating pizza endseq,startseq bug sits on girls finger while she looks shocked endseq
516725192_c9cdd63878,startseq woman is standing on the beach endseq,startseq fisherman stands on the beach on gray day endseq
516761840_842dabc908,startseq two girls are standing on lawn endseq,startseq two girls in skirts smiling in park endseq
516998046_1175674fcd,startseq black dog running on the beach endseq,startseq black dog splashes through the water endseq
517094985_4b9e926936,startseq man in black shirt and black hat is doing back bike on the street endseq,startseq child is riding unicycle along riverside path next to woman who is walking dog endseq
517102724_a0f3069156,startseq two black dogs are running through the water endseq,startseq black dog in front of waterfall endseq
518144037_9a1754b2a6,startseq man in red dress and black hat played with red guitar endseq,startseq blonde boy with long purple mohawk is playing the violin endseq
518251319_40e031e818,startseq man wearing black shirt and black pants is doing skateboard trick endseq,startseq bearded man is standing by shopping cart holding up cardboard sign endseq
518610439_b64ab21c02,startseq boy in swimsuit jumping into the water endseq,startseq blond girl doing handstand on beach endseq
518789868_8895ef8792,startseq woman in black shirt and blue shirt is standing on the street endseq,startseq boy in black shirt is inside structure with wooden ceiling beams endseq
519059913_4906fe4050,startseq two boys are swimming in pool endseq,startseq boy doing back flip into swimming pool endseq
519061891_320061864e,startseq young boy dumps water gun on her head endseq,startseq little boy is splashing around in the water in kiddie pool endseq
519167484_ee03e2a91e,startseq blonde haired girl with long hair and pink flowered dress about endseq,startseq girl in pink dress plays with hula hoop endseq
519228867_2fd25e38d4,startseq boy in blue shirt is laying on water slide endseq,startseq girl sits and laughs while in kiddie pool endseq
519754987_51861fea85,startseq two asian girls are fighting in front of statue of statue endseq,startseq skinny girl rides by on bike with lot of people in the background endseq
520491467_54cbc0a866,startseq woman sitting on the back of large large large building endseq,startseq little boy and girl are jumping on trampoline in front of yellow building endseq
521186251_e97d1f50f8,startseq man is kayaking on choppy rapids endseq,startseq four children lay on tube endseq
521658170_a837af87e9,startseq two dogs running on the grass endseq,startseq man holds stick while three dogs watch and jump endseq
522063319_33827f1627,startseq young boy wearing red shirt is sitting on tree with tree in the background endseq,startseq two children are dressed as pirates endseq
522486784_978021d537,startseq two dogs run through the grass endseq,startseq black dog and brown dog close together endseq
522652105_a89f1cf260,startseq the yellow and yellow dog is going down pile of balls endseq,startseq girl playing is pile of colorful balls endseq
522700240_d9af45e60d,startseq dog lies on the bed endseq,startseq dog is covered from nose to knees in blue sheet endseq
523249012_a0a25f487e,startseq woman in red shirt and hat is sitting on the beach endseq,startseq man sits on rock next to folding deck chair and fishing pole endseq
523327429_af093fc7cf,startseq man wearing black shirt walks down the street endseq,startseq man holding up red sign that offers the honest trade of good poem for giant 's ticket endseq
523692399_d2e261a302,startseq person in black shirt surfing on the side of snow endseq,"startseq ""a girl performs skateboarding tricks in an arena for skateboarders while wearing helmet ."" endseq"
523985664_c866af4850,startseq three people are posing for picture endseq,"startseq ""a girl in bikini wears sign saying """" free hugs """" ."" endseq"
523991446_65dbc5a4a5,startseq young girl in pink shirt and red shirt is throwing rope over the sand endseq,startseq large woman dances endseq
524031846_28b11bc0e5,startseq boy in swimming pool swims in pool endseq,startseq boy in swimming trunks is splashing in swimming pool endseq
524036004_6747cf909b,startseq two young boys are playing in pool endseq,"startseq ""a boy in blue and red trunks with green ball in his hand is jumping into pool ."" endseq"
524105255_b346f288be,startseq two people are standing on the lawn with buildings in the distance endseq,startseq blonde girl poses for picture at kerry park in seattle endseq
524282699_71e678a6bd,startseq dog running on the beach endseq,startseq black dog and golden dog approaching one another endseq
524310507_51220580de,startseq two cars are sitting on red truck that is walking through the back of the back of the vehicles endseq,startseq man in large red truck endseq
524360969_472a7152f0,startseq police officer walks down the street endseq,startseq woman in hi-viz jacket is smiling at person carrying stop sign in front of crane endseq
524698457_77ba13840a,startseq the brown and white dog is being being being being being being catch in the green grass endseq,startseq brown dog races on an obstacle course endseq
525538142_7348f0bce7,startseq young girl in red shirt is jumping on the pavement endseq,"startseq ""the two boys one in orange the other in teal wrestle in the sand ."" endseq"
525863257_053333e612,startseq man is walking on the shore of water endseq,startseq man fly fishes in large river endseq
525887861_4cc7a1beca,startseq the little girl in the green shirt is sitting next to the tree endseq,startseq little blonde girl stands on pink skateboard endseq
525968880_82623392d1,startseq dog is standing in the snow endseq,startseq big tan dog drinks water from an outdoor water spout endseq
526661994_21838fc72c,startseq dog chases another dog endseq,startseq dog is running away in the grass endseq
526955751_f519d62b58,startseq man in shorts and wetsuit is jumping into the water endseq,startseq boy is riding on an orange body-board in the ocean endseq
527272653_8a5bd818e5,startseq the person is swimming in water endseq,startseq the three boys are all holding onto flotation device in the water endseq
527288854_f26127b770,startseq man in blue paint climbing rock endseq,startseq climber in yellow hard-hat is seen mid-climb from above endseq
527946505_a51ade1578,startseq man is jumping off dock into the water endseq,startseq black dog about to jump into lack to get small ball endseq
527968666_1fcddf81ab,startseq the furry dog is jumping off dock endseq,"startseq ""a big furry black dog is on blue leash and is coming out of the water ."" endseq"
528498076_43f0ef36b5,startseq young girl in red shirt is jumping off the bedspread of the bedspread endseq,startseq boy jumps on bed endseq
528500099_7be78a0ca5,startseq two women are standing on rocks endseq,startseq smiling woman is wearing sunglasses on day with sparse clouds endseq
529101401_ab1f6b1206,startseq boy jumping off dock into lake endseq,startseq boy jump kicks off dock into lake endseq
529198549_5cd9fedf3f,startseq two children in life jackets are in the water endseq,startseq group of four women raft along river endseq
53043785_c468d6f931,startseq two people are surfing on the shore of water endseq,startseq man is standing on an animal in the water endseq
530454257_66d58b49ee,startseq two children are playing in the red flag endseq,startseq boy in camouflage jacket notices several yellow ducks on display endseq
530661899_94655d7d0e,startseq two men take pictures of the rocks at sunset endseq,startseq couple walking on dirt road endseq
530888330_a18343e38d,startseq two people are standing on mountain looking at the mountains endseq,startseq shadowy male looking at the far away hills endseq
530950375_eea665583f,startseq two girls are riding bicycles on bicycles endseq,startseq bike rider sitting on his bike on the sidewalk endseq
531055369_936fd76a63,startseq two women are standing outside of store endseq,startseq large woman carrying bags is standing outside of shop endseq
531152619_6db02a7ed9,startseq small dog jumping over the ground endseq,startseq brown furry dog is biting no hair brown dog endseq
531197115_2be4d5034b,startseq woman in white dress is looking down so she is preparing to sell bag endseq,startseq banner about beauty parlor endseq
531261613_f1a045cd75,startseq two people are standing on cement path in front of trees endseq,startseq group of horseback riders travel down dirt path endseq
532036676_e88b13e0a1,startseq two men are sitting in front of an open bus endseq,startseq boy in white shirt and jeans in what looks like black camper endseq
532131603_c82d454c8a,startseq black and white dog is running through an obstacle course endseq,startseq black dog is emerging from red tunnel endseq
532396029_ce125bda3f,startseq woman in swimsuit is swinging on her back endseq,startseq little blonde girl splashing in mud puddle endseq
532457586_bddfc5251d,startseq two people are sitting on the side of the side of the roadside endseq,startseq shirtless man with brown and white dog looking at woman in jeans and bikini top who is relaxing on bench endseq
532914728_c5d8d56b0b,startseq young boy wearing blue shirt is sliding down blue slide endseq,startseq little boy in striped shirt going down light and dark blue slide endseq
532999240_1409d073be,startseq two dogs are running on the grass endseq,startseq brown and white dog plays with ball in the dirt endseq
533483374_86c5d4c13e,startseq dog runs on the shore of water endseq,startseq brown and white dog is standing on beach with tennis ball beside it endseq
533602654_9edc74385d,startseq two people are sitting on tire shaped back shaped back against tire endseq,"startseq ""two children lay under sculpture of fish about to swallow them ."" endseq"
533713001_2d36e93509,startseq woman in green outfit is sitting at table with round table in the background endseq,startseq group of older people are sitting outside under their marine-life-themed umbrella endseq
533713007_bf9f3e25b4,startseq man is sitting on table with drink in the background endseq,startseq young boy sits at picnic table and drinks out of small cup endseq
533979933_a95b03323b,startseq woman in black swimsuit is standing on the beach endseq,startseq boy holding an oar walk through the ocean endseq
534056823_0752303702,startseq two men are standing on the sidewalk endseq,startseq girl posing next to big statue with big nose endseq
534200447_b0f3ff02be,startseq two dogs are playing cricket endseq,startseq the woman in yellow is throwing the football to the woman in brown endseq
534313000_4ad39c7ee0,startseq the furry dog is running through the water endseq,startseq big black and white dog jumping in body of water endseq
534655560_dc1c335b3f,startseq two young men sit on park bench endseq,startseq girl in pink hat is running past green wheelbarrow endseq
534669139_1a4f8ab9d5,startseq man wearing blue hat is wearing hat and wearing hat endseq,startseq close-up of man and woman wearing hats with pins on them endseq
534875358_6ea30d3091,startseq two women walk down street endseq,startseq blonde woman wearing green shirt and blue jeans walks away endseq
534886684_a6c9f40fa1,startseq woman walks down the street with headphones walking on the sidewalk endseq,startseq man is walking dog on leash down the street endseq
535123126_c06c1ab9bf,startseq two dogs are running on grass endseq,startseq brown dog with pink collar with heart on it playing with bigger dog endseq
535249787_0fcaa613a0,startseq two girls are running on pavement endseq,startseq boy in red helmet hits ball with bat endseq
535309053_ec737abde8,startseq two small children are sitting on the ground with supplies of tents are pet blanket endseq,startseq campsite has been established amidst the trees and bushes endseq
535399240_0714a6e950,startseq two children are in the back of water endseq,startseq boy and girl are riding in red seat on fairground ride endseq
535529555_583d89b7f2,startseq two dogs are fighting over red and white toy endseq,startseq two brown and white dogs fighting over frisbee endseq
535830521_aa971319fc,startseq man in black jacket and black hat is standing next to city street endseq,"startseq ""a person wearing blue jacket blue jacket and black earmuffs is holding up newspaper ."" endseq"
536495604_b22bbc905a,startseq man in pink shirt walks past advertisement endseq,startseq lady in black clothing holds her baby in red sling endseq
536537638_f5ee42410b,startseq group of people dressed in red and red shirts are wearing red costume endseq,startseq group of people wait in similar attire endseq
536721406_884ab8fece,startseq two dogs are rolling on the fence endseq,"startseq ""a black and brown dog chasing after bull in fenced muddy area ."" endseq"
536828916_b763b82949,startseq woman wearing blonde hair and blonde hair is smiling endseq,startseq curly redheaded girl with large headband in her hair endseq
537222436_ab406234ce,startseq woman wearing pink walks down street endseq,startseq black haired woman in white skirt and black boots is carrying red bag and walking down the street endseq
537225246_dd0e2158a7,startseq two men are sitting on the back of large metal station endseq,startseq people in animal costumes entertain crowd endseq
537230454_1f09199476,startseq two kids are playing with balls in the grass endseq,startseq boy in black waves his arms while other people are behind him on field endseq
537359971_6e28f5e66e,startseq woman in pink shirt walks down sidewalk endseq,startseq two woman wearing skirts walking down the street together endseq
537390477_7dd3407f96,startseq the dog is sitting on the floor of the sun endseq,startseq black and brown dog are fighting endseq
537479916_c033897fac,startseq man is running through the grass endseq,startseq black dog finishes running down blue and orange ramp endseq
537532165_e4b7c0e61a,startseq two children are hanging off of each other in the air endseq,startseq child playing on the monkey bars at playground with an adult present endseq
537559285_29be110134,startseq the dog jumps over the hurdles endseq,startseq brown and white sheltie leaping over rail endseq
537579448_a7f92cef58,startseq little boy in red shirt plays with soccer ball endseq,startseq little girl in pink hat is playing with soccer ball endseq
537628742_146f2c24f8,startseq two dogs are running through field of grass endseq,startseq little girl running in field endseq
537758332_8beb9cf522,startseq young boy slides down slide endseq,startseq two children are on giant inflatable slide endseq
538825260_a4a8784b75,startseq young boy with brown hair and blue shirt is blowing on his face endseq,startseq girl drinking from water fountain endseq
539493423_9d7d1b77fa,startseq two women are standing on bench endseq,startseq man is holding three things on fire in front of child 's playground endseq
539493431_744eb1abaa,startseq man wearing blue hat is standing on the grass endseq,startseq man is playing with fire baton in the day light endseq
539667015_fd0a3bea07,startseq young girl in red shirt and no shirt is jumping off tree endseq,startseq girl doing the splits in midair endseq
539676201_c8f1f04952,startseq man in blue shirt and blue shirt is surfing endseq,startseq man in helmet treads water endseq
539705321_99406e5820,startseq soccer player in red uniform kicking soccer ball endseq,startseq kid in red falls as he struggles with kid in white to get to soccer ball endseq
539744890_85e63f5854,startseq young boy in red shirt jumping over the water endseq,startseq man and young boy play on the monkey bars endseq
539750844_02a07ec524,startseq the dog is jumping over the ground endseq,startseq dog plays with soccer ball endseq
539751252_2bd88c456b,startseq child plays in water slide endseq,startseq toddler is making splash inside blue paddling pool endseq
539761097_5c6c70425b,startseq puppy is laying on the ground with his paw on his face endseq,startseq baby sits with big sleeping dog endseq
539801139_7258ee437f,startseq woman in black shorts is jumping into water endseq,startseq little boy playing in the water while its raining and an adult while an adult holds his hand endseq
540338917_57069687be,startseq man is sliding down snowy mountain endseq,startseq man in gray shirt and black shorts poses in front of mountain endseq
540604040_bec822c144,startseq the young girl in the blue shirt is looking at the camera endseq,startseq girl sliding down pole endseq
540721368_12ac732c6c,startseq woman in pink shirt and black skirt is sitting on the street endseq,startseq girl blows whistle endseq
540873795_ae62ae6f60,startseq two people sit on bench at an art table endseq,startseq bearded man in white clothes is sitting on long bench endseq
541046380_513e295384,startseq two children are sitting in front of yellow stroller endseq,startseq an exited girl in bright pink shirt is observed by another girl in light pink shirt endseq
541063419_a5f3672d59,startseq man is climbing huge rock wall endseq,startseq male hiker sits perched on high rock in the mountains endseq
541063517_35044c554a,startseq man standing on top of rocks with the mountains in the background endseq,startseq man enjoying the view from top of mountain endseq
542179694_e170e9e465,startseq group of people are walking through line of army vehicles endseq,"startseq ""a firetruck stops and makes call at bridge where man and his dogs are running ."" endseq"
542269487_5d77b363eb,startseq the young man in the yellow shirt is doing handstand on the sidewalk endseq,startseq man and woman in blue jog on the sidewalk while man stretches on park bench endseq
542317719_ed4dd95dc2,startseq young girl is climbing up red slide endseq,startseq boy in an orange jacket climbes through play tunnel endseq
542405691_0594b1ce72,startseq two kids are sitting on the hardwood step endseq,startseq boy kicks ball in his living room endseq
542648687_adf13c406b,startseq black and white dog is running through the grass endseq,startseq two dogs run in field looking at an unseen frisbee endseq
543007912_23fc735b99,startseq man wearing red shirt and red shorts is holding hands on the street endseq,startseq twin girls in orange shirts and green pants are jumping endseq
543102698_38e7e38bbc,startseq two children are standing outside endseq,startseq little boy in red shirt plays with park telescope while girl in pink skirt watches endseq
543264612_c53cc163b4,startseq young boy in green shirt with yellow toy in the colors endseq,startseq chubby or buff kid in shorts is holding on to weights endseq
543291644_64539956e9,startseq two children are playing in plastic field endseq,startseq hippie girl is dancing in front of band while carrying bottle of water endseq
543326592_70bd4d8602,startseq group of people are sitting on the ground of dirt endseq,startseq couple in the front are dancing among group of people endseq
543363241_74d8246fab,startseq two people are wearing hats and standing outside endseq,startseq bearded man wears red bandanna and leather jacket over teeshirt with an american flag on it endseq
543603259_ef26d9c72d,startseq two girls are sitting in front of building with green umbrella endseq,startseq lady waiting endseq
543940240_a54a3c7989,startseq two kids are jumping off of large stairs endseq,startseq children are jumping up and down inside caged trampoline beside building endseq
544122267_e9e0100bc5,startseq two children are swinging on swing endseq,startseq girl in green shirt is playing on swing endseq
544257613_d9a1fea3f7,startseq three men are standing together outside endseq,startseq blond man with big blue eyes is smiling endseq
544301311_5e7d69a517,startseq woman sitting on bench with red bag endseq,startseq the women sit outside on the steps reading and drinking endseq
544576742_283b65fa0d,startseq man climbing rock wall endseq,startseq rock climber repels off rocky wall endseq
54501196_a9ac9d66f2,startseq man stands on mountain peak endseq,startseq backpacker in the mountains using his hiking stick to point at glacier endseq
54723805_bcf7af3f16,startseq man is snowboarding over mountain endseq,startseq group of people hiking through ice endseq
548751378_c657401312,startseq young boy in pink shirt is climbing rock wall endseq,startseq child in yellow overalls is walking over packed dirt endseq
549520317_af3d5c32eb,startseq the boy in the red jacket is sitting in the swing endseq,"startseq ""a child in red jacket sitting atop slide ."" endseq"
549887636_0ea5ae4739,startseq police officer walks through the street with traffic in the background endseq,startseq man dressing in black shirt is waiting to cross the street with traffic endseq
55135290_9bed5c4ca3,startseq person on bike jumping off of jump endseq,startseq boy wearing red shirt and jeans is doing flip on his bike endseq
551403320_dfdcf9fc3b,startseq two mountain climbers climbing climbing steep steep incline endseq,startseq climber traverses rope ladder between cliffs endseq
551664516_78a5131dc4,startseq woman wearing black sweater and black hat walks down street endseq,startseq woman in black jacket and black and white skirt walks down the street endseq
554526471_a31f8b74ef,startseq two boys are playing in the water at the beach endseq,startseq group exercise session at the beach endseq
55470226_52ff517151,startseq two people are hiking up snowy hill endseq,startseq climber stops to take drink while climbing snow covered mountain endseq
55473406_1d2271c1f2,startseq skier flies through the air over the snow endseq,startseq man at the top of mountain with beautiful view in the background endseq
554774472_b5d165ff69,startseq child wearing blue slides down blue inflatable pool endseq,startseq the children play in the pool endseq
556568556_bc5124dc8e,startseq young boy smiles off off of swing endseq,startseq boy that is wearing brown hat and shoes that have red soles is on swing in park endseq
557101732_32bbc47c12,startseq police officer is sitting on the subway with police cart in the background endseq,startseq bearded man in jeans and black shirt riding bicycle in the street endseq
557601144_50b8c40393,startseq man and dog walk down the lawn near building endseq,startseq dog is chasing ball in backyard endseq
557721978_dfde31bc02,startseq young girl wearing pink boots is running on the sidewalk endseq,startseq girl jumping in puddle endseq
559102835_472ff702b5,startseq young girl kicking soccer ball in the grass endseq,startseq two boys and ball endseq
560278886_df4bd2e212,startseq two men in red strips are playing game endseq,startseq group of young soccer players run down the field after the ball endseq
561179884_8b6b925ef9,startseq woman wearing pink shirt is climbing up tree endseq,startseq man dressed in green with blue backpack takes photos while sitting on rocky surface endseq
561179890_af8e31cb2e,startseq man in shorts standing on edge of wood ledge endseq,startseq bearded man with backpack on his back holding tripod in front of rocky creek and bridge endseq
561417861_8e25d0c0e8,startseq two men are sitting on the floor of building endseq,startseq city street has three people walking in different directions endseq
561940436_64d6fc125d,startseq man and woman are sitting on the street endseq,startseq man and woman sitting on bench endseq
562588230_edb2c071c8,startseq little girl is sitting on the grass slide on the ground endseq,startseq child is jumping into an inflatable swimming pool endseq
562928217_21f967a807,startseq two children are running on grass endseq,startseq black and white dog are going after tennis ball endseq
56489627_e1de43de34,startseq two children are playing in field of mountain endseq,startseq boy is leading donkeys on path endseq
56494233_1824005879,startseq the snowboarder is going down very steep mountain endseq,startseq lone climber on snowcapped mountain with several huge mountains in the background endseq
565605894_8f0bed0438,startseq the boy is jumping off of blue ropes endseq,startseq girl hanging on to the rings of jungle gym endseq
566384456_97da3c7bd6,startseq man in red hat and hat is preparing to throw bottle for picture endseq,startseq man gives fish to boy endseq
566397227_a469e9e415,startseq little girl in yellow dress runs through the grass endseq,startseq child in white shirt and brown pants is walking through an uncut field endseq
566446626_9793890f95,startseq young boy jumping off of tree endseq,startseq girl appears to be hanging upside down from jungle gym endseq
566794036_60f7acdf35,startseq the tennis player is about to hit the ball endseq,startseq man wearing red shorts dribbles basketball behind him endseq
566794440_f9ec673a2f,startseq the baseball player in the baseball cap is throwing baseball endseq,startseq girls with baseball gloves walking across baseball field endseq
566921157_07c18a41e2,startseq dog running on the beach endseq,startseq brown and brown dog are running endseq
571130875_30051ac02d,startseq two girls dressed in white and white outfits dance to party endseq,startseq group of girls in pink formal gowns stand in line in front of crowd endseq
571507143_be346225b7,startseq woman in pink shirt and pink shirt is standing next to water fountain endseq,startseq group of kids plays in the spray of water from fountain endseq
572618443_647483ca82,startseq woman in yellow shirt and goggles is sitting in front of water endseq,startseq man and two boys standing in spraying water endseq
57417274_d55d34e93e,startseq mountain climber in the snow endseq,startseq few people sit together on the snowy mountaintop endseq
57422853_b5f6366081,startseq person in blue clothing is climbing snowy mountain endseq,startseq hiker in tent on mountain endseq
574274795_57e0834e7d,startseq two people are walking on the grass endseq,startseq black dog is poised to catch frisbee endseq
575636303_b0b8fd4eee,startseq two children are standing on clump of rocks endseq,"startseq ""a group of children stand in the savanah animals in the background ."" endseq"
576075451_5e0f6facb3,startseq black dog is running through snow endseq,startseq black and white dog jumping in the air surrounded by snow endseq
576093768_e78f91c176,startseq two men are sitting at table with plates of them endseq,startseq four boys are in the living room talking endseq
576920249_df1bdc2068,startseq group of people walk around the side of the side of the side of the city endseq,startseq child in white shirt clapping their hands endseq
578274277_652cae32ba,startseq young boy wearing red shirt sliding down blue slide endseq,startseq boy has his swear gear on endseq
578644583_da3ff18dd1,startseq two boys are sitting on lawn with water in the background endseq,startseq child is jumping into swimming pool endseq
581419370_30485f3580,startseq man in yellow shirt is riding bike on the mountainside endseq,startseq the hikers take tandem leap while crossing the bridge endseq
582788646_dc40748639,startseq young girl in pink shirt dances in the waves endseq,startseq blond boy wearing water wings bends down at the beach endseq
582899605_d96f9201f1,startseq the little girl in the pink dress is sitting on wooden bench endseq,startseq smiling woman holds two small children endseq
583087629_a09334e1fb,startseq boy in red shirt is running on parking lot endseq,startseq girl is skipping across the road in front of white truck endseq
583174725_6b522b621f,startseq person wearing pink shirt is walking on the street endseq,startseq girl is in parking lot jumping rope endseq
58357057_dea882479e,startseq man is climbing huge snowy mountain endseq,startseq human figure stands on the peak of snowy mountain endseq
58363928_6f7074608c,startseq two people are climbing up mountain endseq,startseq hiker is climbing up very steep mountain endseq
58363930_0544844edd,startseq skier is climbing up snowy mountain endseq,startseq hiker treks up the snowy mountain endseq
58368365_03ed3e5bdf,startseq two people are hiking on top of mountain endseq,startseq man is standing on top of mountain gazing at the sunset endseq
584484388_0eeb36d03d,startseq two dogs are running through the grass endseq,startseq two brown dogs are playing with red ball endseq
587604325_af5d6df679,startseq the brown dog is running on the grass endseq,startseq curly haired dog tries to bite another dog wearing green and orange collar endseq
590445887_4d4fa43923,startseq woman in pink shirt is swinging on red and pink toy endseq,startseq woman in green wig hula-hoops in front of crowd endseq
597543181_6a85ef4c17,startseq two children are swinging on swing endseq,startseq boy plays on green swing endseq
