image_id,predicted,actual
503717911_fc43cb3cf9,startseq dog jumps in the air endseq,startseq dog is catching frisbee its mouth endseq
503794526_603a7954d3,startseq man in red shirt is walking on rock endseq,startseq boy in white t-shirt is playing on swing that is attached to tree endseq
504385521_6e668691a3,startseq the two brown and black dog are playing in the water endseq,startseq big dog shakes itself dry while standing in creek endseq
504765160_b4b083b293,startseq woman with striped shirt with her hand endseq,startseq blonde woman in blue shirt looks on at an event endseq
504904434_889f426c6e,startseq woman wearing blue shirt is holding something and reaches for the camera endseq,"startseq ""a boy holding toy football runs along paved path ."" endseq"
505062117_a70b4e10ab,startseq dog running through water endseq,startseq black dog in the water with tennis ball in his mouth endseq
505929313_7668f021ab,startseq black dog with red collar is running in the water endseq,startseq black dog plays with ball in the water endseq
505944126_f9a6ab8944,startseq two dogs wrestle in the grass endseq,startseq brown dog and black dog are foraging in some brush-land endseq
505955292_026f1489f2,startseq woman in white tank top is sitting on the beach endseq,startseq boy rides horse endseq
506343925_b30a235de6,startseq dog running on sand endseq,"startseq ""a brown white and black dog runs in the sand ."" endseq"
506367606_7cca2bba9b,startseq man in yellow shirt is sitting in the air at the top of wooden bench endseq,startseq an oriental florist arranging flowers endseq
506412121_67ecc7ec05,startseq man dropping his arms out of the water endseq,startseq man fishes near some white waves endseq
506478284_7cf8bdbe36,startseq three women in white suits are posing for picture endseq,startseq couple dressed for formal event posing together endseq
506738508_327efdf9c3,startseq three men in suits are standing in front of three men in front of their faces endseq,"startseq ""two men dressed in white formal clothes and sunglasses pose while one holds drink ."" endseq"
506808265_fe84ada926,startseq man with glasses is sitting on the dinner table endseq,startseq lady with red hair is standing in front of mixing table with another person behind her holding up their hands endseq
506882688_b37d549593,startseq person is standing in front of beautiful large waterfalls endseq,"startseq ""a boy standing next to large fountain with an office building in the background ."" endseq"
507758961_e63ca126cc,startseq girl in pink shirt is spinning on the grass endseq,startseq child in white and orange outfit doing push ups endseq
508261758_78fb8ae067,startseq two girls are sitting on the street in front of statue of water endseq,startseq three girls fell on top of one another and are laughing histerically endseq
508432819_3d055f395d,startseq this person is being way over mud and half in the background endseq,startseq jeep tries driving over rocky hill endseq
508929192_670910fdd2,startseq four children are petting four dogs endseq,startseq children are playing badminton in the garden endseq
508958120_afe274f726,startseq man learning his arms on rock overlooking water endseq,startseq bald man is sitting on rock next to woman in black jacket endseq
509123893_07b8ea82a9,startseq young girl in pink shirt is playing with young girl in the wind endseq,startseq two cute little girls enjoying corn on the cob endseq
509200598_171a1ab6c8,startseq two black dogs are playing in the grass endseq,startseq black dog is looking down at another black dog lying on the grass endseq
509241560_00e5b20562,startseq the little girl is sitting on the center of the water at the crucified cabin in front of the crucified structure endseq,startseq group of children are playing near statue endseq
509778093_21236bb64d,startseq dog chases toy in the grass endseq,startseq brown and white dog chasing ball on some grass endseq
510197538_0a11b94460,startseq little girl in pink shirt is standing on the grass endseq,startseq little blonde girl running outside endseq
510510783_b2cf5d57bb,startseq girl in green shirt is swinging on swing endseq,startseq girl is by tree hanging upside-down from swing endseq
510531976_90bbee22a2,startseq man in red shirt is doing trick on graffiti wall endseq,startseq boy in white tracksuit is break dancing on the ground in front of colorful wall endseq
510791586_3913ade6a7,startseq person is silhouetted on skateboarding on the beach endseq,startseq girl wading through water in lake endseq
511282305_dbab4bf4be,startseq the children are sitting in the water endseq,startseq two girls are on fair ride that is forcing them to be smashed together endseq
511749704_3037806cb1,startseq skateboarder grinding his skateboard endseq,startseq boy rides his skateboard at the park endseq
511844627_0ec78e01e9,startseq someone in red jacket is airborne in the snow endseq,startseq man skis on snowy mountain endseq
512026551_ba63ddbd31,startseq dog swims in the water endseq,startseq brown dog fetching ball out of the water endseq
512031915_0dd03dcdf9,startseq black and white dog is standing in an orange and white coat endseq,startseq black dog on white carpet next to an orange endseq
512045825_1be2083922,startseq two dogs are running around each other endseq,startseq dog jumping over fence endseq
512101751_05a6d93e19,startseq white dog with thick ears runs through flowery grass endseq,startseq muzzled white dog is running on the grass endseq
512163695_51a108761d,startseq woman is sitting on wooden bench next to building endseq,startseq male in grey pants with blue shirt and backpack walking down sidewalk in neighborhood endseq
512306469_1392697d32,startseq little boy wearing hat is holding painted ball endseq,startseq boy with blue face paint sucks his thumb endseq
512550372_438849ce19,startseq man in red shirt is standing on rock with his light safety shirt endseq,startseq man in an orange cap standing on top of pointy rock endseq
512634877_d7ad8c8329,startseq dog chases toy in the grass endseq,startseq brown dog in red harness chasing red ball endseq
512991147_dc48e6839c,startseq three people are sitting on pier in park endseq,"startseq ""boy walks across shallow reflective water in park area ocean in background ."" endseq"
513116697_ad0f4dc800,startseq lone hiker treks through the snow endseq,startseq lone skier jumping on the side of snowy mountain endseq
513269597_c38308feaf,startseq black dog is jumping over the water endseq,startseq black dog carries bucket in its mouth endseq
514036362_5f2b9b7314,startseq woman in red business business car with blonde business car endseq,startseq girl wearing black top is smiling with silver truck in the background endseq
514073775_56796be990,startseq group of children are posing for picture endseq,startseq group of children are playing with bubbles outdoors endseq
514222285_aa0c8d05b7,startseq the snow is gesturing at the snow endseq,startseq little child is in full ski gear while standing on the snow endseq
514222303_cb98584536,startseq boy in pink shirt is jumping off the side of an outdoor tree endseq,startseq girl in hat hangs from ropes in the woods endseq
514431934_9cf78f05a9,startseq two children are walking in front of mural endseq,startseq an ambulance is passing man wearing bandanna and girl endseq
514905846_b54d13946a,startseq skateboarder jumping off of wooden bar endseq,startseq boy in shirt and tie jumps off staircase endseq
514990193_2d2422af2c,startseq the woman is sitting on wooden structure in the air endseq,startseq woman is laying on striped couch on grassy yard in residential neighborhood endseq
515335111_c4afd5b903,startseq man in life swim boat in the water endseq,startseq man and dog are in canoe on the water endseq
515702827_be3c6ce857,startseq surfer in red kayak pedalling through water endseq,startseq child in pink hat on pink surfboard endseq
515755283_8f890b3207,startseq several people ride out the back of wheelchair endseq,startseq police officer posing with two army officers beside his motorcycle endseq
515797344_4ae75cb9b1,startseq mural of people are sitting in front of mural of mural endseq,startseq men walking on city street with yellow bus and two fedex vehicles in the background endseq
516214924_c2a4364cb3,startseq dog with red toy in its mouth is wearing red cap endseq,startseq brown dog chews on an orange ball endseq
516394876_8b9b8021bc,startseq man in green shirt is standing in crowd of beverages endseq,startseq man in red shirt shopping for candy endseq
516648762_0cff84ea97,startseq young girl wearing glasses is eating silver object that is eating endseq,startseq bug sits on girls finger while she looks shocked endseq
516725192_c9cdd63878,startseq the man is wearing wetsuit on the beach endseq,startseq fisherman stands on the beach on gray day endseq
516761840_842dabc908,startseq two children are playing with water endseq,startseq two girls in skirts smiling in park endseq
516998046_1175674fcd,startseq black dog runs through the water endseq,startseq black dog splashes through the water endseq
517094985_4b9e926936,startseq woman in black and black outfit rides unicycle past buildings endseq,startseq child is riding unicycle along riverside path next to woman who is walking dog endseq
517102724_a0f3069156,startseq black dog with red collar is running in the water endseq,startseq black dog in front of waterfall endseq
518144037_9a1754b2a6,startseq woman in red shirt plays violin endseq,startseq blonde boy with long purple mohawk is playing the violin endseq
518251319_40e031e818,startseq man in blue lighting lighting skate endseq,startseq bearded man is standing by shopping cart holding up cardboard sign endseq
518610439_b64ab21c02,startseq young boy in red wetsuit is running on the beach endseq,startseq blond girl doing handstand on beach endseq
518789868_8895ef8792,startseq three men are standing in front of building endseq,startseq boy in black shirt is inside structure with wooden ceiling beams endseq
519059913_4906fe4050,startseq woman in blue shorts is diving in the water endseq,startseq boy doing back flip into swimming pool endseq
519061891_320061864e,startseq boy in pink shirt is blowing bubbles endseq,startseq little boy is splashing around in the water in kiddie pool endseq
519167484_ee03e2a91e,startseq woman in pink shirt is walking through the woods endseq,startseq girl in pink dress plays with hula hoop endseq
519228867_2fd25e38d4,startseq young boy is splashing in rubber bath endseq,startseq girl sits and laughs while in kiddie pool endseq
519754987_51861fea85,startseq woman in blue shirt is standing in crowd of people endseq,startseq skinny girl rides by on bike with lot of people in the background endseq
520491467_54cbc0a866,startseq two children are walking on dock endseq,startseq little boy and girl are jumping on trampoline in front of yellow building endseq
521186251_e97d1f50f8,startseq man in red kayak is being splashed by the water endseq,startseq four children lay on tube endseq
521658170_a837af87e9,startseq dog in summer clothes following dog in grass endseq,startseq man holds stick while three dogs watch and jump endseq
522063319_33827f1627,startseq girl in blue clothing and blue clothing is standing in the fall endseq,startseq two children are dressed as pirates endseq
522486784_978021d537,startseq two dogs are running on the grass endseq,startseq black dog and brown dog close together endseq
522652105_a89f1cf260,startseq dog with red balls in its mouth endseq,startseq girl playing is pile of colorful balls endseq
522700240_d9af45e60d,startseq small boy touches someone 's arm endseq,startseq dog is covered from nose to knees in blue sheet endseq
523249012_a0a25f487e,startseq two women in coats standing on stone wall that overlooks body of water endseq,startseq man sits on rock next to folding deck chair and fishing pole endseq
523327429_af093fc7cf,startseq man in red shirt is walking next to man in red shirt endseq,startseq man holding up red sign that offers the honest trade of good poem for giant 's ticket endseq
523692399_d2e261a302,startseq skateboarder does trick on skateboard endseq,"startseq ""a girl performs skateboarding tricks in an arena for skateboarders while wearing helmet ."" endseq"
523985664_c866af4850,startseq three young adults posing for photograph endseq,"startseq ""a girl in bikini wears sign saying """" free hugs """" ."" endseq"
523991446_65dbc5a4a5,startseq girl in pink shirt is playing with little girl in pink shirt endseq,startseq large woman dances endseq
524031846_28b11bc0e5,startseq boy in blue shorts is swimming in pool endseq,startseq boy in swimming trunks is splashing in swimming pool endseq
524036004_6747cf909b,startseq woman in bikini is about to catch blue ball endseq,"startseq ""a boy in blue and red trunks with green ball in his hand is jumping into pool ."" endseq"
524105255_b346f288be,startseq man in white shirt is walking on the street endseq,startseq blonde girl poses for picture at kerry park in seattle endseq
524282699_71e678a6bd,startseq dog runs along the shore endseq,startseq black dog and golden dog approaching one another endseq
524310507_51220580de,startseq man stands next to man in bus endseq,startseq man in large red truck endseq
524360969_472a7152f0,startseq man in blue pants and blue shirt is walking by police car endseq,startseq woman in hi-viz jacket is smiling at person carrying stop sign in front of crane endseq
524698457_77ba13840a,startseq the blonde dog is jumping over the hurdle endseq,startseq brown dog races on an obstacle course endseq
525538142_7348f0bce7,startseq woman in blue shorts is walking along the sand endseq,"startseq ""the two boys one in orange the other in teal wrestle in the sand ."" endseq"
525863257_053333e612,startseq dog leaps into the water endseq,startseq man fly fishes in large river endseq
525887861_4cc7a1beca,startseq the little boy is being thrown by the camera endseq,startseq little blonde girl stands on pink skateboard endseq
525968880_82623392d1,startseq the brown dog is standing next to brick building endseq,startseq big tan dog drinks water from an outdoor water spout endseq
526661994_21838fc72c,startseq dog jumps off the horse endseq,startseq dog is running away in the grass endseq
526955751_f519d62b58,startseq two people are in boat in the water endseq,startseq boy is riding on an orange body-board in the ocean endseq
527272653_8a5bd818e5,startseq dog swimming in water endseq,startseq the three boys are all holding onto flotation device in the water endseq
527288854_f26127b770,startseq the hikers are covered in deep deep deep deep deep deep deep deep deep deep deep deep deep deep deep deep deep deep endseq,startseq climber in yellow hard-hat is seen mid-climb from above endseq
527946505_a51ade1578,startseq black dog leaps into the water endseq,startseq black dog about to jump into lack to get small ball endseq
527968666_1fcddf81ab,startseq dog rears out of water endseq,"startseq ""a big furry black dog is on blue leash and is coming out of the water ."" endseq"
528498076_43f0ef36b5,startseq young boy wearing pink shirt is walking down the wall endseq,startseq boy jumps on bed endseq
528500099_7be78a0ca5,startseq young boy wearing black jacket and glasses is standing next to woman in blue jacket endseq,startseq smiling woman is wearing sunglasses on day with sparse clouds endseq
529101401_ab1f6b1206,startseq boy in black shorts is jumping off dock into water endseq,startseq boy jump kicks off dock into lake endseq
529198549_5cd9fedf3f,startseq two men in life jackets are in raft endseq,startseq group of four women raft along river endseq
53043785_c468d6f931,startseq dog leaps into the water endseq,startseq man is standing on an animal in the water endseq
530454257_66d58b49ee,startseq woman in red shirt is standing in front of red hut endseq,startseq boy in camouflage jacket notices several yellow ducks on display endseq
530661899_94655d7d0e,startseq three men are standing on the shore of the water endseq,startseq couple walking on dirt road endseq
530888330_a18343e38d,startseq hiker is standing on top of mountain endseq,startseq shadowy male looking at the far away hills endseq
530950375_eea665583f,startseq man in red shirt and helmet is riding bike endseq,startseq bike rider sitting on his bike on the sidewalk endseq
531055369_936fd76a63,startseq three women are standing next to an art event endseq,startseq large woman carrying bags is standing outside of shop endseq
531152619_6db02a7ed9,startseq dog jumps over the water endseq,startseq brown furry dog is biting no hair brown dog endseq
531197115_2be4d5034b,startseq woman in white shirt is sitting next to brick wall endseq,startseq banner about beauty parlor endseq
531261613_f1a045cd75,startseq three people are sitting on rocks in the middle of stream endseq,startseq group of horseback riders travel down dirt path endseq
532036676_e88b13e0a1,startseq man in red shirt is standing next to car endseq,startseq boy in white shirt and jeans in what looks like black camper endseq
532131603_c82d454c8a,startseq black dog jumps over hurdle endseq,startseq black dog is emerging from red tunnel endseq
532396029_ce125bda3f,startseq boy in bathing suit is playing with water on rock trail endseq,startseq little blonde girl splashing in mud puddle endseq
532457586_bddfc5251d,startseq man wearing hat is sitting on bench with his friend in the background endseq,startseq shirtless man with brown and white dog looking at woman in jeans and bikini top who is relaxing on bench endseq
532914728_c5d8d56b0b,startseq boy in red shirt is doing handstand on an empty stage endseq,startseq little boy in striped shirt going down light and dark blue slide endseq
532999240_1409d073be,startseq dog leaps over the dog endseq,startseq brown and white dog plays with ball in the dirt endseq
533483374_86c5d4c13e,startseq dog running on beach endseq,startseq brown and white dog is standing on beach with tennis ball beside it endseq
533602654_9edc74385d,startseq two women in green shirts walk down stone wall endseq,"startseq ""two children lay under sculpture of fish about to swallow them ."" endseq"
533713001_2d36e93509,startseq woman sitting on an outdoor restaurant endseq,startseq group of older people are sitting outside under their marine-life-themed umbrella endseq
533713007_bf9f3e25b4,startseq woman sitting at table full of food restaurant endseq,startseq young boy sits at picnic table and drinks out of small cup endseq
533979933_a95b03323b,startseq young boy in bathing suit is running on the beach endseq,startseq boy holding an oar walk through the ocean endseq
534056823_0752303702,startseq woman wearing red jacket is walking on the edge of brick wall endseq,startseq girl posing next to big statue with big nose endseq
534200447_b0f3ff02be,startseq dog leaps for dog thrown for the dog endseq,startseq the woman in yellow is throwing the football to the woman in brown endseq
534313000_4ad39c7ee0,startseq dog is running in the water endseq,startseq big black and white dog jumping in body of water endseq
534655560_dc1c335b3f,startseq two children are sitting in large large green van full of white structure endseq,startseq girl in pink hat is running past green wheelbarrow endseq
534669139_1a4f8ab9d5,startseq man with beard and beard and glasses are wearing headphones endseq,startseq close-up of man and woman wearing hats with pins on them endseq
534875358_6ea30d3091,startseq two women in flamboyant flamboyant women walk down sidewalk endseq,startseq blonde woman wearing green shirt and blue jeans walks away endseq
534886684_a6c9f40fa1,startseq business woman is walking quickly on parking lot endseq,startseq man is walking dog on leash down the street endseq
535123126_c06c1ab9bf,startseq two dogs are running together in the grass endseq,startseq brown dog with pink collar with heart on it playing with bigger dog endseq
535249787_0fcaa613a0,startseq boy in red shirt is running on track endseq,startseq boy in red helmet hits ball with bat endseq
535309053_ec737abde8,startseq three people are sitting on the edge of brick greenhouse endseq,startseq campsite has been established amidst the trees and bushes endseq
535399240_0714a6e950,startseq two children are sitting on an amusement park ride endseq,startseq boy and girl are riding in red seat on fairground ride endseq
535529555_583d89b7f2,startseq dog chases another dog 's nose endseq,startseq two brown and white dogs fighting over frisbee endseq
535830521_aa971319fc,startseq woman in blue jacket is walking cigarette with buildings in the background endseq,"startseq ""a person wearing blue jacket blue jacket and black earmuffs is holding up newspaper ."" endseq"
536495604_b22bbc905a,startseq woman in red hat is walking next to the street endseq,startseq lady in black clothing holds her baby in red sling endseq
536537638_f5ee42410b,startseq man in red hat and red headscarf is walking in crowd endseq,startseq group of people wait in similar attire endseq
536721406_884ab8fece,startseq dog rolls in chain endseq,"startseq ""a black and brown dog chasing after bull in fenced muddy area ."" endseq"
536828916_b763b82949,startseq woman in brown jacket is standing in front of woman with bright red hair endseq,startseq curly redheaded girl with large headband in her hair endseq
537222436_ab406234ce,startseq woman in red dress walks down sidewalk endseq,startseq black haired woman in white skirt and black boots is carrying red bag and walking down the street endseq
537225246_dd0e2158a7,startseq two girls are riding horses in front of an empty arena endseq,startseq people in animal costumes entertain crowd endseq
537230454_1f09199476,startseq two girls in uniforms are playing cricket endseq,startseq boy in black waves his arms while other people are behind him on field endseq
537359971_6e28f5e66e,startseq woman in red dress is walking down sidewalk endseq,startseq two woman wearing skirts walking down the street together endseq
537390477_7dd3407f96,startseq small brown dog is sitting on the street endseq,startseq black and brown dog are fighting endseq
537479916_c033897fac,startseq three dogs are sitting on the ground in front of large dogs endseq,startseq black dog finishes running down blue and orange ramp endseq
537532165_e4b7c0e61a,startseq young boy hanging upside down at playground endseq,startseq child playing on the monkey bars at playground with an adult present endseq
537559285_29be110134,startseq dog jumps over hurdle endseq,startseq brown and white sheltie leaping over rail endseq
537579448_a7f92cef58,startseq little boy in red and white shirt is playing with soccer ball endseq,startseq little girl in pink hat is playing with soccer ball endseq
537628742_146f2c24f8,startseq the small dog is jumping in the air endseq,startseq little girl running in field endseq
537758332_8beb9cf522,startseq boy slides down slide endseq,startseq two children are on giant inflatable slide endseq
538825260_a4a8784b75,startseq girl with green hair is holding tool endseq,startseq girl drinking from water fountain endseq
539493423_9d7d1b77fa,startseq two children are standing in front of white building endseq,startseq man is holding three things on fire in front of child 's playground endseq
539493431_744eb1abaa,startseq boy walks on the grass with his dog in his mouth endseq,startseq man is playing with fire baton in the day light endseq
539667015_fd0a3bea07,startseq young boy in blue shirt is doing flip in the air endseq,startseq girl doing the splits in midair endseq
539676201_c8f1f04952,startseq the dog is swimming in the water endseq,startseq man in helmet treads water endseq
539705321_99406e5820,startseq boy in red shirt kicks soccer ball endseq,startseq kid in red falls as he struggles with kid in white to get to soccer ball endseq
539744890_85e63f5854,startseq young boy wearing red shirt is jumping into the air endseq,startseq man and young boy play on the monkey bars endseq
539750844_02a07ec524,startseq dog jumps for stick endseq,startseq dog plays with soccer ball endseq
539751252_2bd88c456b,startseq children are playing in kiddie pool endseq,startseq toddler is making splash inside blue paddling pool endseq
539761097_5c6c70425b,startseq two dogs are leaning over leashes endseq,startseq baby sits with big sleeping dog endseq
539801139_7258ee437f,startseq woman in blue camo pants plays in water endseq,startseq little boy playing in the water while its raining and an adult while an adult holds his hand endseq
540338917_57069687be,startseq lone hiker treks through the air on snowy mountain endseq,startseq man in gray shirt and black shorts poses in front of mountain endseq
540604040_bec822c144,startseq young boy wearing blue shirt is jumping on the ground endseq,startseq girl sliding down pole endseq
540721368_12ac732c6c,startseq woman with crazy paint is holding up sign endseq,startseq girl blows whistle endseq
540873795_ae62ae6f60,startseq woman in white shirt is sitting on wooden bench reading book endseq,startseq bearded man in white clothes is sitting on long bench endseq
541046380_513e295384,startseq woman in an orange shirt is standing in an orange air down an amusement park endseq,startseq an exited girl in bright pink shirt is observed by another girl in light pink shirt endseq
541063419_a5f3672d59,startseq the person is climbing up rocky mountain endseq,startseq male hiker sits perched on high rock in the mountains endseq
541063517_35044c554a,startseq hiker is standing on rocky mountain endseq,startseq man enjoying the view from top of mountain endseq
542179694_e170e9e465,startseq people are riding on the street in the middle of the buildings endseq,"startseq ""a firetruck stops and makes call at bridge where man and his dogs are running ."" endseq"
542269487_5d77b363eb,startseq boy wearing white pants is jumping hopscotch endseq,startseq man and woman in blue jog on the sidewalk while man stretches on park bench endseq
542317719_ed4dd95dc2,startseq little girl is playing with water endseq,startseq boy in an orange jacket climbes through play tunnel endseq
542405691_0594b1ce72,startseq two children are sitting on the floor in the park endseq,startseq boy kicks ball in his living room endseq
542648687_adf13c406b,startseq black and white dog is running in the grass endseq,startseq two dogs run in field looking at an unseen frisbee endseq
543007912_23fc735b99,startseq runner runner on the street endseq,startseq twin girls in orange shirts and green pants are jumping endseq
543102698_38e7e38bbc,startseq boy jumps off the monkey bars endseq,startseq little boy in red shirt plays with park telescope while girl in pink skirt watches endseq
543264612_c53cc163b4,startseq baby in blue shorts is holding up toy 's arms endseq,startseq chubby or buff kid in shorts is holding on to weights endseq
543291644_64539956e9,startseq girl in red shirt is playing with toy in the park endseq,startseq hippie girl is dancing in front of band while carrying bottle of water endseq
543326592_70bd4d8602,startseq group of people are sitting on the street endseq,startseq couple in the front are dancing among group of people endseq
543363241_74d8246fab,startseq woman in black jacket and black clothing is walking on the street endseq,startseq bearded man wears red bandanna and leather jacket over teeshirt with an american flag on it endseq
543603259_ef26d9c72d,startseq woman in blue shirt is walking on the street endseq,startseq lady waiting endseq
543940240_a54a3c7989,startseq skateboarder is airborne on the edge of brick wall endseq,startseq children are jumping up and down inside caged trampoline beside building endseq
544122267_e9e0100bc5,startseq young boy is swinging on swing endseq,startseq girl in green shirt is playing on swing endseq
544257613_d9a1fea3f7,startseq the man in the red jacket is wearing glasses and red glasses endseq,startseq blond man with big blue eyes is smiling endseq
544301311_5e7d69a517,startseq three women sit in front of building endseq,startseq the women sit outside on the steps reading and drinking endseq
544576742_283b65fa0d,startseq man climbs rock wall endseq,startseq rock climber repels off rocky wall endseq
54501196_a9ac9d66f2,startseq hiker stands in front of mountain endseq,startseq backpacker in the mountains using his hiking stick to point at glacier endseq
54723805_bcf7af3f16,startseq person is snowboarding over snow covered mountain endseq,startseq group of people hiking through ice endseq
548751378_c657401312,startseq little girl in white t shirt is running on rock endseq,startseq child in yellow overalls is walking over packed dirt endseq
549520317_af3d5c32eb,startseq boy in blue shirt is sitting on metal bench endseq,"startseq ""a child in red jacket sitting atop slide ."" endseq"
549887636_0ea5ae4739,startseq police bikes on busy street endseq,startseq man dressing in black shirt is waiting to cross the street with traffic endseq
55135290_9bed5c4ca3,startseq person does tricks on bike in the air endseq,startseq boy wearing red shirt and jeans is doing flip on his bike endseq
551403320_dfdcf9fc3b,startseq the man is using rope hanging down the side of cliff endseq,startseq climber traverses rope ladder between cliffs endseq
551664516_78a5131dc4,startseq woman wearing sunglasses walks on the sidewalk endseq,startseq woman in black jacket and black and white skirt walks down the street endseq
554526471_a31f8b74ef,startseq three people are standing on beach endseq,startseq group exercise session at the beach endseq
55470226_52ff517151,startseq woman in blue and black clothing is gesturing over something in the snow endseq,startseq climber stops to take drink while climbing snow covered mountain endseq
55473406_1d2271c1f2,startseq someone in blue coat snowboarding over snow covered mountain endseq,startseq man at the top of mountain with beautiful view in the background endseq
554774472_b5d165ff69,startseq swimmer in swimming pool endseq,startseq the children play in the pool endseq
556568556_bc5124dc8e,startseq little girl in red outfit is swinging on swing swing endseq,startseq boy that is wearing brown hat and shoes that have red soles is on swing in park endseq
557101732_32bbc47c12,startseq man is riding on bike in subway car endseq,startseq bearded man in jeans and black shirt riding bicycle in the street endseq
557601144_50b8c40393,startseq the dog is waiting for the camera to touch tree endseq,startseq dog is chasing ball in backyard endseq
557721978_dfde31bc02,startseq little girl in white dress is walking on the sidewalk endseq,startseq girl jumping in puddle endseq
559102835_472ff702b5,startseq young boy in red shirt kicks cricket ball in the air endseq,startseq two boys and ball endseq
560278886_df4bd2e212,startseq two women in sports strips are running on field endseq,startseq group of young soccer players run down the field after the ball endseq
561179884_8b6b925ef9,startseq woman in red shirt is sitting on rocky cliff endseq,startseq man dressed in green with blue backpack takes photos while sitting on rocky surface endseq
561179890_af8e31cb2e,startseq three people tug of tug of rock endseq,startseq bearded man with backpack on his back holding tripod in front of rocky creek and bridge endseq
561417861_8e25d0c0e8,startseq two people are sitting on the side of an empty an empty setting endseq,startseq city street has three people walking in different directions endseq
561940436_64d6fc125d,startseq two boys are sitting on the floor of statue endseq,startseq man and woman sitting on bench endseq
562588230_edb2c071c8,startseq two children are sitting on plastic toy vehicle 's in blue coat endseq,startseq child is jumping into an inflatable swimming pool endseq
562928217_21f967a807,startseq two dogs are running on grassy path endseq,startseq black and white dog are going after tennis ball endseq
56489627_e1de43de34,startseq three people are sitting on top of mountain endseq,startseq boy is leading donkeys on path endseq
56494233_1824005879,startseq person in red jacket is walking in the snow endseq,startseq lone climber on snowcapped mountain with several huge mountains in the background endseq
565605894_8f0bed0438,startseq young girl in red shirt is on swing endseq,startseq girl hanging on to the rings of jungle gym endseq
566384456_97da3c7bd6,startseq woman wearing red hat and sunglasses is walking on the street endseq,startseq man gives fish to boy endseq
566397227_a469e9e415,startseq little girl is walking through the air endseq,startseq child in white shirt and brown pants is walking through an uncut field endseq
566446626_9793890f95,startseq little girl is swinging on blue pole endseq,startseq girl appears to be hanging upside down from jungle gym endseq
566794036_60f7acdf35,startseq woman in blue shorts is about to hit tennis ball endseq,startseq man wearing red shorts dribbles basketball behind him endseq
566794440_f9ec673a2f,startseq baseball pitcher in baseball uniform is practicing baseball endseq,startseq girls with baseball gloves walking across baseball field endseq
566921157_07c18a41e2,startseq dog runs on the beach endseq,startseq brown and brown dog are running endseq
571130875_30051ac02d,startseq group of people are wearing orange dresses and white skirts and white skirts and white skirts and white skirts and white skirts and white skirts and white skirts and white skirts and white skirts and,startseq group of girls in pink formal gowns stand in line in front of crowd endseq
571507143_be346225b7,startseq two girls are wading in public fountains endseq,startseq group of kids plays in the spray of water from fountain endseq
572618443_647483ca82,startseq woman in red shorts is playing in water endseq,startseq man and two boys standing in spraying water endseq
57417274_d55d34e93e,startseq the mountain is in the snow endseq,startseq few people sit together on the snowy mountaintop endseq
57422853_b5f6366081,startseq tent in tent with tent in the background endseq,startseq hiker in tent on mountain endseq
574274795_57e0834e7d,startseq person in red jacket is airborne on an orange and white hurdle endseq,startseq black dog is poised to catch frisbee endseq
575636303_b0b8fd4eee,startseq three children are standing on the rocks near the water endseq,"startseq ""a group of children stand in the savanah animals in the background ."" endseq"
576075451_5e0f6facb3,startseq black dog is chasing toy in the snow endseq,startseq black and white dog jumping in the air surrounded by snow endseq
576093768_e78f91c176,startseq woman in red shirt is sitting on the table of an old woman who is sitting on the cheek endseq,startseq four boys are in the living room talking endseq
576920249_df1bdc2068,startseq group of men are standing in front of large large crowd endseq,startseq child in white shirt clapping their hands endseq
578274277_652cae32ba,startseq little boy in red shirt is wearing orange shirt and orange pants endseq,startseq boy has his swear gear on endseq
578644583_da3ff18dd1,startseq two teenage girls are doing jump on blue diving into pool endseq,startseq child is jumping into swimming pool endseq
581419370_30485f3580,startseq two people are riding poles on zigzag poles endseq,startseq the hikers take tandem leap while crossing the bridge endseq
582788646_dc40748639,startseq little girl is playing with blue waves on beach endseq,startseq blond boy wearing water wings bends down at the beach endseq
582899605_d96f9201f1,startseq young boy is sitting on park bench endseq,startseq smiling woman holds two small children endseq
583087629_a09334e1fb,startseq boy in blue shirt is rollerblading on the street endseq,startseq girl is skipping across the road in front of white truck endseq
583174725_6b522b621f,startseq boy in blue hat is running quickly on the road endseq,startseq girl is in parking lot jumping rope endseq
58357057_dea882479e,startseq person in beige jacket is standing in the snow with snow covered mountains endseq,startseq human figure stands on the peak of snowy mountain endseq
58363928_6f7074608c,startseq person is standing on top of mountain endseq,startseq hiker is climbing up very steep mountain endseq
58363930_0544844edd,startseq the person is climbing up the snow endseq,startseq hiker treks up the snowy mountain endseq
58368365_03ed3e5bdf,startseq person hikes through the snow endseq,startseq man is standing on top of mountain gazing at the sunset endseq
584484388_0eeb36d03d,startseq brown dog is playing with brown dog endseq,startseq two brown dogs are playing with red ball endseq
587604325_af5d6df679,startseq two blonde haired brown and brown dog are playing with foam toy endseq,startseq curly haired dog tries to bite another dog wearing green and orange collar endseq
590445887_4d4fa43923,startseq young girl in red shirt is cheering endseq,startseq woman in green wig hula-hoops in front of crowd endseq
597543181_6a85ef4c17,startseq little girl is swinging on swing set endseq,startseq boy plays on green swing endseq
599366440_a238e805cf,startseq dog with long hair and white dog is running in the grass endseq,startseq black and white dog has pinned brown dog to the ground in front of wishing well endseq
607339469_af851c4119,startseq boy in blue shirt walks on the street endseq,startseq girl in purple shirt feeding ducks endseq
